Average.Position.Y.355:                  -6.89
Average.Position.Z.355:                  23.52
Average.Position.X.356:                  31.79
Average.Position.Y.356:                  -6.8
Average.Position.Z.356:                  26.24
Average.Position.X.357:                  31.91
Average.Position.Y.357:                  -4.25
Average.Position.Z.357:                  26.2
Average.Position.X.358:                  27.47
Average.Position.Y.358:                  -9.59
Average.Position.Z.358:                  26.09
Average.Position.X.359:                  28
Average.Position.Y.359:                  -9.67
Average.Position.Z.359:                  23.33
Average.Position.X.360:                  28.24
Average.Position.Y.360:                  -12.29
Average.Position.Z.360:                  23.25
Average.Position.X.361:                  27.2
Average.Position.Y.361:                  -12.28
Average.Position.Z.361:                  25.9
Average.Position.X.362:                  25.17
Average.Position.Y.362:                  -18.07
Average.Position.Z.362:                  23.34
Average.Position.X.363:                  25.11
Average.Position.Y.363:                  -18.01
Average.Position.Z.363:                  25.84
Average.Position.X.364:                  24.65
Average.Position.Y.364:                  -15.41
Average.Position.Z.364:                  25.86
Average.Position.X.365:                  25.57
Average.Position.Y.365:                  -15.45
Average.Position.Z.365:                  23.29
Average.Position.X.400:                  22.73
Average.Position.Y.400:                  25.34
Average.Position.Z.400:                  26.27
Average.Position.X.401:                  25.8
Average.Position.Y.401:                  24.92
Average.Position.Z.401:                  26.03
Average.Position.X.402:                  22.68
Average.Position.Y.402:                  25.47
Average.Position.Z.402:                  23.01
Average.Position.X.403:                  25.74
Average.Position.Y.403:                  25.3
Average.Position.Z.403:                  23.04
Average.Position.X.404:                  30.17
Average.Position.Y.404:                  18.53
Average.Position.Z.404:                  22.5
Average.Position.X.405:                  29.97
Average.Position.Y.405:                  18.56
Average.Position.Z.405:                  25.35
Average.Position.X.406:                  30
Average.Position.Y.406:                  15.37
Average.Position.Z.406:                  22.53
Average.Position.X.407:                  29.99
Average.Position.Y.407:                  15.57
Average.Position.Z.407:                  25.64
Average.Position.X.408:                  32.98
Average.Position.Y.408:                  11.77
Average.Position.Z.408:                  22.46
Average.Position.X.409:                  32.75
Average.Position.Y.409:                  11.64
Average.Position.Z.409:                  25.44
Average.Position.X.410:                  32.78
Average.Position.Y.410:                  8.72
Average.Position.Z.410:                  22.42
Average.Position.X.411:                  32.54
Average.Position.Y.411:                  8.71
Average.Position.Z.411:                  25.66
Average.Position.X.412:                  34.2
Average.Position.Y.412:                  5.14
Average.Position.Z.412:                  22.4
Average.Position.X.413:                  34.12
Average.Position.Y.413:                  4.98
Average.Position.Z.413:                  25.65
Average.Position.X.414:                  34.47
Average.Position.Y.414:                  1.89
Average.Position.Z.414:                  22.46
Average.Position.X.415:                  33.58
Average.Position.Y.415:                  1.82
Average.Position.Z.415:                  25.51
